timestamp_ns,accel_x,accel_y,accel_z
6530290253597,-0.452106,6.1972,-1.6051388
6530309172659,0.19412708,8.850337,-0.26684368
6530313902451,0.2441752,9.34151,-0.05248362
6530380119118,-7.975218,11.965586,5.3212337
6530380119118,-7.975218,11.965586,5.3212337
6530394308441,-7.357318,11.620592,3.0089989
6530394308441,-7.357318,11.620592,3.0089989
6530403767972,-5.9137278,11.893071,0.4644553
6530403767972,-5.9137278,11.893071,0.4644553
6530408497711,-4.978305,12.355822,-0.26024753
6530422687034,-1.7628382,12.969802,-1.6896333
6530422687034,-1.7628382,12.969802,-1.6896333
6530427416774,-0.7288095,12.897673,-2.015325
6530441606097,1.5864038,12.7822075,-1.407437
6530455795420,0.5414541,12.48991,-1.8166175
6530455795420,0.5414541,12.48991,-1.8166175
6530460525159,-0.22021538,11.999907,-1.9749589
6530469984691,-1.1645603,10.566254,-1.96293
6530469984691,-1.1645603,10.566254,-1.96293
6530474714482,-1.5276961,9.626931,-1.859025
6530488903753,-2.847591,6.3663797,-0.7267904
6530488903753,-2.847591,6.3663797,-0.7267904
6530493633545,-3.1082807,5.197506,-0.04035425
6530507822816,-3.2427306,1.4909258,2.183234
6530517282347,-2.6081133,-0.70614815,3.4893465
6530517282347,-2.6081133,-0.70614815,3.4893465
6530522012138,-2.164261,-1.6399088,3.9444895
6530526741878,-1.8530238,-2.462576,4.0834155
6530540931201,-1.6711531,-4.5059423,3.9886475
6530540931201,-1.6711531,-4.5059423,3.9886475
6530540931201,-1.6711531,-4.5059423,3.9886475
6530555120524,-2.1580772,-6.5476003,2.3506377
6530555120524,-2.1580772,-6.5476003,2.3506377
6530559850263,-2.4648225,-7.1774936,1.7111695
6530574039586,-3.0366092,-8.534202,0.44209415
6530574039586,-3.0366092,-8.534202,0.44209415
6530588228857,-3.6374707,-9.46565,-0.76709473
6530588228857,-3.6374707,-9.46565,-0.76709473
6530592958649,-3.8273618,-9.745814,-1.2540761
6530607147972,-4.1612797,-10.838157,-2.3765702
6530621337243,-3.7418723,-11.67761,-2.664792
6530621337243,-3.7418723,-11.67761,-2.664792
6530626067034,-3.4196587,-11.8186035,-2.7319336
6530640256305,-2.2574701,-11.380615,-4.1430397
6530640256305,-2.2574701,-11.380615,-4.1430397
6530644986097,-2.0141432,-11.07804,-4.7036905
6530654445628,-1.8004375,-10.17668,-4.68227
6530659175420,-1.83967,-9.837258,-4.786477
6530673364691,-2.7663007,-9.44943,-4.9811163
6530673364691,-2.7663007,-9.44943,-4.9811163
6530692283805,-3.8984814,-9.688235,-4.389825
6530692283805,-3.8984814,-9.688235,-4.389825
6530701743336,-4.473349,-10.451695,-4.105996
6530701743336,-4.473349,-10.451695,-4.105996
6530706473128,-4.792538,-10.932959,-4.1501074
6530711202868,-4.8857856,-11.5194645,-4.109616
6530720662399,-5.0717316,-12.564418,-4.236314
6530720662399,-5.0717316,-12.564418,-4.236314
6530725392191,-5.2831044,-13.045683,-3.9503307
6530734851722,-5.361174,-14.09478,-2.8424952
6530734851722,-5.361174,-14.09478,-2.8424952
6530739581513,-5.348922,-14.680508,-1.6015239
6530744311253,-5.424616,-15.121937,-0.123784184
6530763230368,-6.2890143,-15.222726,4.006636
6530767960107,-6.283702,-14.975494,5.074842
6530796338753,-3.9002361,-12.1157,7.1844683
6530805798284,-2.6936197,-11.40768,6.598779
6530805798284,-2.6936197,-11.40768,6.598779
6530810528076,-1.8759725,-10.957421,6.1590877
6530815257816,-0.9593922,-10.537194,5.5671434
6530819987607,0.04585862,-10.154668,4.9276295
6530829447138,2.154141,-9.425458,3.1566985
6530834176930,3.1871367,-8.993827,2.5007162
6530848366253,5.7340117,-7.3017645,0.8858936
6530848366253,5.7340117,-7.3017645,0.8858936
6530853095993,6.177207,-6.678852,0.4428121
6530867285316,6.374359,-5.324263,-0.5207276
6530867285316,6.374359,-5.324263,-0.5207276
6530867285316,6.374359,-5.324263,-0.5207276
6530881474638,4.6456194,-5.908632,-1.8492012
6530881474638,4.6456194,-5.908632,-1.8492012
6530886204430,3.8001437,-6.308211,-2.0595567
6530895663961,1.9771423,-6.9043255,-2.3073452
6530900393701,1.1793962,-7.24359,-2.236053
6530914583024,0.01266408,-8.475467,-0.68351877
6530914583024,0.01266408,-8.475467,-0.68351877
6530919312816,0.13265705,-8.72665,0.23847389
6530933502138,2.068638,-8.792824,0.80591595
6530952421253,4.1727657,-7.8607683,0.13277388
6530952421253,4.1727657,-7.8607683,0.13277388
6530957150993,4.269186,-7.5118656,0.22795105
6530961880784,4.134571,-7.2928457,0.272609
6530976070107,2.0952568,-7.3858185,-0.040296912
6530980799847,0.93711305,-7.4802747,-0.0475322
6530985529638,-0.3106029,-7.600683,0.21372354
6530999718961,-3.887897,-8.59894,-1.893061
6530999718961,-3.887897,-8.59894,-1.893061
6531009178493,-4.531906,-9.4043255,-3.199842
6531009178493,-4.531906,-9.4043255,-3.199842
6531013908284,-4.73223,-9.7543335,-3.5462356
6531018638076,-4.863594,-10.008083,-3.6926842
6531032827399,-3.7959826,-9.921946,-2.2823777
6531047016722,-0.98350513,-9.110848,-0.41402507
6531047016722,-0.98350513,-9.110848,-0.41402507
6531051746461,0.30543232,-8.56804,-0.14914113
6531070665576,2.830422,-5.705983,-1.546821
6531075395368,2.6105251,-5.181237,-1.503037
6531094314482,-0.8104354,-3.6842432,-4.490341
6531099044222,-1.4385579,-3.3137565,-4.968143
6531103774013,-1.5629861,-2.8501697,-5.1453924
6531117963336,-0.4792534,-1.2246833,-3.9699764
6531122693128,0.17602944,-0.57586527,-2.991023
6531127422868,0.9297948,-0.13457489,-1.974524
6531141612191,1.8925024,-0.24058437,1.662712
6531146341982,1.4983718,-0.379385,2.6235504
6531151071774,0.92684376,-0.43448544,3.5441732
6531169990888,-1.3358328,1.4117012,7.3647957
6531174720628,-1.6750624,2.4082136,7.6985865
6531193639743,-4.123896,7.81448,4.717842
6531198369534,-4.4787383,8.781465,4.3916626
6531203099326,-5.4644384,9.728086,4.148714
6531222018441,-7.115309,11.213764,3.88574
